Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
1.30961,-82.6311,-23,0.0226288,1.24,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0166178,1,1.24,Wed Jan 18 12:45:13 2023,0,
1.31975,-84.3832,-30,0.0226288,1.24,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0117302,1,1.24,Wed Jan 18 12:45:13 2023,0,
1.32981,-86.0374,-30,0.0226288,1.24,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,1.24,Wed Jan 18 12:45:13 2023,0,
1.33988,-87.6053,-30,0.0226288,1.24,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0166178,1,1.24,Wed Jan 18 12:45:13 2023,0,
1.34994,-89.0855,-37,0.0215339,1.18,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,1.18,Wed Jan 18 12:45:13 2023,0,
1.36001,-90.4778,-40,0.0215339,1.18,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,1.18,Wed Jan 18 12:45:13 2023,0,
1.37007,-91.7786,-41,0.0215339,1.18,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,1.18,Wed Jan 18 12:45:13 2023,0,
1.38013,-92.9877,-44,0.0215339,1.18,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0146628,1,1.18,Wed Jan 18 12:45:13 2023,0,
1.39019,-94.1039,-49,0.0215339,1.18,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0117302,1,1.18,Wed Jan 18 12:45:13 2023,0,
1.40026,-95.1261,-49,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,0.78,Wed Jan 18 12:45:13 2023,0,
1.41033,-96.0542,-52,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0146628,1,0.78,Wed Jan 18 12:45:13 2023,0,
1.42039,-96.8853,-55,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,0.78,Wed Jan 18 12:45:13 2023,0,
1.43045,-97.6196,-55,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0156403,1,0.78,Wed Jan 18 12:45:13 2023,0,
1.44051,-98.2563,-60,0.0142342,0.78,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,0.78,Wed Jan 18 12:45:13 2023,0,
1.45058,-98.7948,-61,0.0135043,0.74,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,0.74,Wed Jan 18 12:45:13 2023,0,
1.46064,-99.2349,-61,0.0135043,0.74,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0156403,1,0.74,Wed Jan 18 12:45:13 2023,0,
